Game_Name,Review_Text,Review_Date,Sentiment_Score,Sentiment_Label,User_Name,Playtime_Hours,Helpfulness_Score,Recommendation,Text_Length,Year,Month,Quarter,Month_Name,Weekday
PUBG: Battlegrounds,"Good game but not exceptional, solid 7/10.",2024-10-06,0.1733,Positive,User_7646,1998,36,Recommended,42,2024,10,Q4,October,Sunday
PUBG: Battlegrounds,"It's okay I guess, nothing special though.",2024-10-03,-0.0115,Neutral,User_6015,1712,41,Not Recommended,42,2024,10,Q4,October,Thursday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-10-01,-0.1936,Negative,User_1387,1306,44,Not Recommended,50,2024,10,Q4,October,Tuesday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-10-19,-0.0275,Neutral,User_2936,490,44,Not Recommended,50,2024,10,Q4,October,Saturday
PUBG: Battlegrounds,"Pretty good game overall, has some nice features.",2024-10-07,0.2572,Positive,User_2339,1642,12,Recommended,49,2024,10,Q4,October,Monday
PUBG: Battlegrounds,"Average game, has potential but needs work.",2024-10-15,-0.2498,Negative,User_3344,1150,26,Not Recommended,43,2024,10,Q4,October,Tuesday
PUBG: Battlegrounds,"Broken mechanics, would not recommend to anyone.",2024-09-28,-0.418,Negative,User_8609,956,34,Not Recommended,48,2024,9,Q3,September,Saturday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-10-05,-0.1488,Negative,User_5121,1358,8,Not Recommended,50,2024,10,Q4,October,Saturday
PUBG: Battlegrounds,"Broken mechanics, would not recommend to anyone.",2024-10-10,-0.5421,Negative,User_7273,198,4,Not Recommended,48,2024,10,Q4,October,Thursday
PUBG: Battlegrounds,"Meh, expected more from this game honestly.",2024-10-01,-0.0168,Neutral,User_8604,58,32,Not Recommended,43,2024,10,Q4,October,Tuesday
PUBG: Battlegrounds,"Not bad, worth trying if you like this genre.",2024-10-05,0.1767,Positive,User_5459,1331,20,Recommended,45,2024,10,Q4,October,Saturday
PUBG: Battlegrounds,"Pretty good game overall, has some nice features.",2024-10-21,0.1024,Positive,User_3879,697,43,Recommended,49,2024,10,Q4,October,Monday
PUBG: Battlegrounds,"It's okay I guess, nothing special though.",2024-10-13,-0.2924,Negative,User_7425,354,44,Not Recommended,42,2024,10,Q4,October,Sunday
PUBG: Battlegrounds,"Good game but not exceptional, solid 7/10.",2024-10-08,0.2881,Positive,User_7507,1269,35,Recommended,42,2024,10,Q4,October,Tuesday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-11-07,-0.3422,Negative,User_1306,237,43,Not Recommended,43,2024,11,Q4,November,Thursday
PUBG: Battlegrounds,Decent gameplay but could use some improvements.,2024-11-07,0.2946,Positive,User_9542,1023,46,Recommended,48,2024,11,Q4,November,Thursday
PUBG: Battlegrounds,"Terrible experience, full of bugs and glitches.",2024-10-27,-0.3632,Negative,User_6792,1730,35,Not Recommended,47,2024,10,Q4,October,Sunday
PUBG: Battlegrounds,"Excellent update, developers really listen to community.",2024-11-02,0.3014,Positive,User_9677,606,5,Recommended,56,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Broken mechanics, would not recommend to anyone.",2024-11-17,-0.9782,Negative,User_7240,1383,38,Not Recommended,48,2024,11,Q4,November,Sunday
PUBG: Battlegrounds,"Terrible experience, full of bugs and glitches.",2024-11-17,-0.6047,Negative,User_6871,1185,40,Not Recommended,47,2024,11,Q4,November,Sunday
PUBG: Battlegrounds,"Average game, has potential but needs work.",2024-10-30,-0.0687,Neutral,User_5545,1188,34,Not Recommended,43,2024,10,Q4,October,Wednesday
PUBG: Battlegrounds,"Average game, has potential but needs work.",2024-11-03,-0.0158,Neutral,User_4629,1132,44,Not Recommended,43,2024,11,Q4,November,Sunday
PUBG: Battlegrounds,"Not bad, worth trying if you like this genre.",2024-11-09,0.1909,Positive,User_3475,1566,17,Recommended,45,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-11-08,-0.2013,Negative,User_8305,1249,39,Not Recommended,50,2024,11,Q4,November,Friday
PUBG: Battlegrounds,"Great experience, highly recommend to all gamers!",2024-11-09,0.428,Positive,User_6613,1763,1,Recommended,49,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-11-13,-0.3176,Negative,User_8416,226,39,Not Recommended,43,2024,11,Q4,November,Wednesday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-11-24,-0.1769,Negative,User_4220,1211,18,Not Recommended,50,2024,11,Q4,November,Sunday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-11-01,-0.477,Negative,User_7541,1206,7,Not Recommended,43,2024,11,Q4,November,Friday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-11-02,-0.1877,Negative,User_2495,1008,45,Not Recommended,50,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Fantastic multiplayer experience, very addictive!",2024-11-11,0.6232,Positive,User_4469,723,9,Recommended,49,2024,11,Q4,November,Monday
PUBG: Battlegrounds,"Meh, expected more from this game honestly.",2024-11-06,-0.0671,Neutral,User_4836,771,31,Not Recommended,43,2024,11,Q4,November,Wednesday
PUBG: Battlegrounds,"It's okay I guess, nothing special though.",2024-11-25,-0.2269,Negative,User_9080,1051,31,Not Recommended,42,2024,11,Q4,November,Monday
PUBG: Battlegrounds,"Pretty good game overall, has some nice features.",2024-11-14,0.2815,Positive,User_4144,1674,8,Recommended,49,2024,11,Q4,November,Thursday
PUBG: Battlegrounds,"Average game, has potential but needs work.",2024-11-21,-0.2873,Negative,User_7539,1198,43,Not Recommended,43,2024,11,Q4,November,Thursday
PUBG: Battlegrounds,"Meh, expected more from this game honestly.",2024-11-23,-0.1312,Negative,User_2076,1863,38,Not Recommended,43,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Broken mechanics, would not recommend to anyone.",2024-11-12,-0.7351,Negative,User_9486,153,22,Not Recommended,48,2024,11,Q4,November,Tuesday
PUBG: Battlegrounds,"Excellent update, developers really listen to community.",2024-11-18,0.7334,Positive,User_9531,1323,13,Recommended,56,2024,11,Q4,November,Monday
PUBG: Battlegrounds,"Pretty good game overall, has some nice features.",2024-11-02,0.1595,Positive,User_9297,1147,49,Recommended,49,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Terrible experience, full of bugs and glitches.",2024-11-15,-1.0,Negative,User_6922,451,34,Not Recommended,47,2024,11,Q4,November,Friday
PUBG: Battlegrounds,"Not bad, worth trying if you like this genre.",2024-10-31,0.0366,Neutral,User_5155,620,37,Recommended,45,2024,10,Q4,October,Thursday
PUBG: Battlegrounds,"Pretty good game overall, has some nice features.",2024-11-08,0.0077,Neutral,User_8166,68,33,Recommended,49,2024,11,Q4,November,Friday
PUBG: Battlegrounds,"Pretty good game overall, has some nice features.",2024-10-30,0.176,Positive,User_5694,719,24,Recommended,49,2024,10,Q4,October,Wednesday
PUBG: Battlegrounds,"Fantastic multiplayer experience, very addictive!",2024-10-27,0.7851,Positive,User_5593,112,2,Recommended,49,2024,10,Q4,October,Sunday
PUBG: Battlegrounds,"Meh, expected more from this game honestly.",2024-11-21,-0.2957,Negative,User_2403,1254,22,Not Recommended,43,2024,11,Q4,November,Thursday
PUBG: Battlegrounds,"It's okay I guess, nothing special though.",2024-10-27,-0.0907,Neutral,User_7538,408,21,Not Recommended,42,2024,10,Q4,October,Sunday
PUBG: Battlegrounds,Amazing game! Love the graphics and gameplay mechanics.,2024-11-09,0.4839,Positive,User_6114,1474,11,Recommended,55,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Meh, expected more from this game honestly.",2024-11-24,-0.2776,Negative,User_7011,404,6,Not Recommended,43,2024,11,Q4,November,Sunday
PUBG: Battlegrounds,"Terrible experience, full of bugs and glitches.",2024-10-30,-0.3358,Negative,User_1303,1418,25,Not Recommended,47,2024,10,Q4,October,Wednesday
PUBG: Battlegrounds,"Waste of money, developers don't care about players.",2024-11-23,-0.5802,Negative,User_2287,1533,38,Not Recommended,52,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Good game but not exceptional, solid 7/10.",2024-11-10,0.2642,Positive,User_9115,785,19,Recommended,42,2024,11,Q4,November,Sunday
PUBG: Battlegrounds,"Good game but not exceptional, solid 7/10.",2024-11-02,0.0107,Neutral,User_6822,914,3,Recommended,42,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,"Fantastic multiplayer experience, very addictive!",2024-12-14,0.3121,Positive,User_6244,1203,32,Recommended,49,2024,12,Q4,December,Saturday
PUBG: Battlegrounds,"Excellent update, developers really listen to community.",2024-12-08,0.3781,Positive,User_4141,1762,21,Recommended,56,2024,12,Q4,December,Sunday
PUBG: Battlegrounds,"Excellent update, developers really listen to community.",2024-12-24,0.4229,Positive,User_1018,782,37,Recommended,56,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Good game but not exceptional, solid 7/10.",2024-12-06,0.0843,Neutral,User_1778,81,3,Recommended,42,2024,12,Q4,December,Friday
PUBG: Battlegrounds,"Fantastic multiplayer experience, very addictive!",2024-11-29,0.3251,Positive,User_8338,1586,4,Recommended,49,2024,11,Q4,November,Friday
PUBG: Battlegrounds,"Excellent update, developers really listen to community.",2024-12-24,0.518,Positive,User_6488,304,42,Recommended,56,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-11-29,-0.0184,Neutral,User_8004,346,32,Not Recommended,50,2024,11,Q4,November,Friday
PUBG: Battlegrounds,Decent gameplay but could use some improvements.,2024-11-27,0.1646,Positive,User_8832,214,12,Recommended,48,2024,11,Q4,November,Wednesday
PUBG: Battlegrounds,"Not bad, worth trying if you like this genre.",2024-12-21,0.1062,Positive,User_2493,342,7,Recommended,45,2024,12,Q4,December,Saturday
PUBG: Battlegrounds,Amazing game! Love the graphics and gameplay mechanics.,2024-12-07,0.3035,Positive,User_6484,333,10,Recommended,55,2024,12,Q4,December,Saturday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-12-06,-0.3617,Negative,User_5920,382,18,Not Recommended,43,2024,12,Q4,December,Friday
PUBG: Battlegrounds,"Fantastic multiplayer experience, very addictive!",2024-12-04,0.4138,Positive,User_9705,620,25,Recommended,49,2024,12,Q4,December,Wednesday
PUBG: Battlegrounds,"Not bad, worth trying if you like this genre.",2024-12-14,0.1229,Positive,User_9572,294,31,Recommended,45,2024,12,Q4,December,Saturday
PUBG: Battlegrounds,Amazing game! Love the graphics and gameplay mechanics.,2024-12-05,0.4741,Positive,User_5046,1333,21,Recommended,55,2024,12,Q4,December,Thursday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-12-01,-0.4477,Negative,User_4325,1435,41,Not Recommended,43,2024,12,Q4,December,Sunday
PUBG: Battlegrounds,"Meh, expected more from this game honestly.",2024-12-10,-0.1621,Negative,User_9923,1199,6,Not Recommended,43,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-12-03,-0.3292,Negative,User_9332,1665,13,Not Recommended,43,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Broken mechanics, would not recommend to anyone.",2024-12-14,-0.4028,Negative,User_9759,737,37,Not Recommended,48,2024,12,Q4,December,Saturday
PUBG: Battlegrounds,"It's okay I guess, nothing special though.",2024-12-13,-0.2495,Negative,User_1082,1503,3,Not Recommended,42,2024,12,Q4,December,Friday
PUBG: Battlegrounds,"Fantastic multiplayer experience, very addictive!",2024-12-15,0.3981,Positive,User_6054,141,48,Recommended,49,2024,12,Q4,December,Sunday
PUBG: Battlegrounds,"It's okay I guess, nothing special though.",2024-12-03,-0.1143,Negative,User_8687,401,5,Not Recommended,42,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Broken mechanics, would not recommend to anyone.",2024-12-20,-0.3283,Negative,User_3057,103,45,Not Recommended,48,2024,12,Q4,December,Friday
PUBG: Battlegrounds,"Waste of money, developers don't care about players.",2024-12-17,-0.9269,Negative,User_3650,807,5,Not Recommended,52,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-12-17,-0.8698,Negative,User_7901,117,18,Not Recommended,43,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,Decent gameplay but could use some improvements.,2024-12-08,0.2393,Positive,User_8855,1643,23,Recommended,48,2024,12,Q4,December,Sunday
PUBG: Battlegrounds,"Waste of money, developers don't care about players.",2024-12-14,-0.3367,Negative,User_9936,1254,46,Not Recommended,52,2024,12,Q4,December,Saturday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-12-06,-0.5419,Negative,User_6957,1724,19,Not Recommended,43,2024,12,Q4,December,Friday
PUBG: Battlegrounds,"Broken mechanics, would not recommend to anyone.",2024-12-08,-0.3538,Negative,User_4017,1820,26,Not Recommended,48,2024,12,Q4,December,Sunday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-12-06,-0.4429,Negative,User_8233,54,24,Not Recommended,43,2024,12,Q4,December,Friday
PUBG: Battlegrounds,"Broken mechanics, would not recommend to anyone.",2024-12-24,-0.4738,Negative,User_6333,725,44,Not Recommended,48,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,Amazing game! Love the graphics and gameplay mechanics.,2024-12-04,0.811,Positive,User_4034,829,12,Recommended,55,2024,12,Q4,December,Wednesday
PUBG: Battlegrounds,"It's okay I guess, nothing special though.",2024-11-28,-0.222,Negative,User_5260,1282,22,Not Recommended,42,2024,11,Q4,November,Thursday
PUBG: Battlegrounds,"Good game but not exceptional, solid 7/10.",2024-11-29,0.0451,Neutral,User_9775,1678,30,Recommended,42,2024,11,Q4,November,Friday
PUBG: Battlegrounds,"Terrible experience, full of bugs and glitches.",2024-12-08,-0.7304,Negative,User_2143,497,19,Not Recommended,47,2024,12,Q4,December,Sunday
PUBG: Battlegrounds,Decent gameplay but could use some improvements.,2024-12-07,0.1747,Positive,User_2407,537,45,Recommended,48,2024,12,Q4,December,Saturday
PUBG: Battlegrounds,"Average game, has potential but needs work.",2024-12-22,-0.1408,Negative,User_3816,1222,5,Not Recommended,43,2024,12,Q4,December,Sunday
PUBG: Battlegrounds,Decent gameplay but could use some improvements.,2024-12-18,0.136,Positive,User_1632,278,18,Recommended,48,2024,12,Q4,December,Wednesday
PUBG: Battlegrounds,"Average game, has potential but needs work.",2024-12-23,-0.0792,Neutral,User_3734,1947,40,Not Recommended,43,2024,12,Q4,December,Monday
PUBG: Battlegrounds,Decent gameplay but could use some improvements.,2024-12-24,0.0793,Neutral,User_4116,550,17,Recommended,48,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-12-10,-0.0131,Neutral,User_3999,274,28,Not Recommended,50,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Meh, expected more from this game honestly.",2024-12-21,-0.1564,Negative,User_4184,1342,31,Not Recommended,43,2024,12,Q4,December,Saturday
PUBG: Battlegrounds,Amazing game! Love the graphics and gameplay mechanics.,2024-12-24,0.4019,Positive,User_8439,947,25,Recommended,55,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,Decent gameplay but could use some improvements.,2024-11-30,0.1201,Positive,User_9632,1776,23,Recommended,48,2024,11,Q4,November,Saturday
PUBG: Battlegrounds,Decent gameplay but could use some improvements.,2024-12-03,0.2752,Positive,User_8812,45,17,Recommended,48,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Waste of money, developers don't care about players.",2024-12-12,-0.4037,Negative,User_7109,1278,8,Not Recommended,52,2024,12,Q4,December,Thursday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-12-08,-0.1845,Negative,User_4230,1042,11,Not Recommended,50,2024,12,Q4,December,Sunday
PUBG: Battlegrounds,"Awful gameplay, very disappointing overall.",2024-11-28,-0.577,Negative,User_8642,634,12,Not Recommended,43,2024,11,Q4,November,Thursday
PUBG: Battlegrounds,"Excellent update, developers really listen to community.",2024-12-17,0.4615,Positive,User_8289,441,24,Recommended,56,2024,12,Q4,December,Tuesday
PUBG: Battlegrounds,"Not impressed, many better alternatives available.",2024-11-28,-0.0956,Neutral,User_3425,1099,4,Not Recommended,50,2024,11,Q4,November,Thursday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-01-01,0.5099,Positive,User_9401,241,14,Recommended,55,2024,1,Q1,January,Monday
Grand Theft Auto V,"Great experience, highly recommend to all gamers!",2024-01-01,0.393,Positive,User_2076,528,49,Recommended,49,2024,1,Q1,January,Monday
Grand Theft Auto V,"Pretty good game overall, has some nice features.",2024-01-03,0.1657,Positive,User_2052,1294,39,Recommended,49,2024,1,Q1,January,Wednesday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-01-27,0.1616,Positive,User_5166,531,12,Recommended,42,2024,1,Q1,January,Saturday
Grand Theft Auto V,"Not bad, worth trying if you like this genre.",2024-01-16,0.0914,Neutral,User_3267,843,13,Recommended,45,2024,1,Q1,January,Tuesday
Grand Theft Auto V,"Pretty good game overall, has some nice features.",2024-01-12,0.291,Positive,User_1733,164,10,Recommended,49,2024,1,Q1,January,Friday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-01-02,0.3016,Positive,User_4766,1500,37,Recommended,56,2024,1,Q1,January,Tuesday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-01-29,0.348,Positive,User_9713,1846,40,Recommended,56,2024,1,Q1,January,Monday
Grand Theft Auto V,"Great experience, highly recommend to all gamers!",2024-01-23,0.488,Positive,User_9164,531,11,Recommended,49,2024,1,Q1,January,Tuesday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-01-12,0.506,Positive,User_2830,1560,8,Recommended,55,2024,1,Q1,January,Friday
Grand Theft Auto V,"Great experience, highly recommend to all gamers!",2024-01-13,0.6162,Positive,User_9993,322,45,Recommended,49,2024,1,Q1,January,Saturday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-01-11,0.3621,Positive,User_1507,1084,21,Recommended,55,2024,1,Q1,January,Thursday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-01-12,0.3661,Positive,User_6651,1002,19,Recommended,55,2024,1,Q1,January,Friday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-01-17,0.3889,Positive,User_2817,1534,0,Recommended,49,2024,1,Q1,January,Wednesday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-01-25,0.6058,Positive,User_5854,1924,45,Recommended,55,2024,1,Q1,January,Thursday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-01-15,0.3306,Positive,User_1905,594,35,Recommended,56,2024,1,Q1,January,Monday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-01-10,0.3663,Positive,User_7701,1146,22,Recommended,55,2024,1,Q1,January,Wednesday
Grand Theft Auto V,"Not impressed, many better alternatives available.",2024-01-07,-0.2032,Negative,User_9523,1941,20,Not Recommended,50,2024,1,Q1,January,Sunday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-01-16,0.4009,Positive,User_8596,1720,35,Recommended,56,2024,1,Q1,January,Tuesday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-01-13,0.645,Positive,User_6188,325,48,Recommended,49,2024,1,Q1,January,Saturday
Grand Theft Auto V,Decent gameplay but could use some improvements.,2024-01-03,0.1837,Positive,User_5092,12,33,Recommended,48,2024,1,Q1,January,Wednesday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-01-11,0.2078,Positive,User_5933,169,2,Recommended,42,2024,1,Q1,January,Thursday
Grand Theft Auto V,"Not bad, worth trying if you like this genre.",2024-01-08,0.266,Positive,User_7962,800,31,Recommended,45,2024,1,Q1,January,Monday
Grand Theft Auto V,"Not bad, worth trying if you like this genre.",2024-01-27,0.2279,Positive,User_5372,768,6,Recommended,45,2024,1,Q1,January,Saturday
Grand Theft Auto V,Decent gameplay but could use some improvements.,2024-01-08,0.1921,Positive,User_9885,1018,47,Recommended,48,2024,1,Q1,January,Monday
Grand Theft Auto V,Decent gameplay but could use some improvements.,2024-01-07,0.2492,Positive,User_3063,1471,38,Recommended,48,2024,1,Q1,January,Sunday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-01-09,0.1562,Positive,User_9890,1412,33,Recommended,42,2024,1,Q1,January,Tuesday
Grand Theft Auto V,"Not impressed, many better alternatives available.",2024-01-05,-0.0414,Neutral,User_7281,1337,15,Not Recommended,50,2024,1,Q1,January,Friday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-01-07,0.4631,Positive,User_4628,69,43,Recommended,49,2024,1,Q1,January,Sunday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-01-26,0.6034,Positive,User_4611,65,45,Recommended,56,2024,1,Q1,January,Friday
Grand Theft Auto V,"Not bad, worth trying if you like this genre.",2024-01-16,0.2602,Positive,User_7755,609,49,Recommended,45,2024,1,Q1,January,Tuesday
Grand Theft Auto V,Decent gameplay but could use some improvements.,2024-01-16,0.1314,Positive,User_7767,852,28,Recommended,48,2024,1,Q1,January,Tuesday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-01-27,0.3274,Positive,User_6546,1981,1,Recommended,56,2024,1,Q1,January,Saturday
Grand Theft Auto V,Decent gameplay but could use some improvements.,2024-01-10,0.2282,Positive,User_5056,201,31,Recommended,48,2024,1,Q1,January,Wednesday
Grand Theft Auto V,"Not bad, worth trying if you like this genre.",2024-01-26,0.1758,Positive,User_2523,398,2,Recommended,45,2024,1,Q1,January,Friday
Grand Theft Auto V,"Pretty good game overall, has some nice features.",2024-01-02,0.0642,Neutral,User_3806,1701,12,Recommended,49,2024,1,Q1,January,Tuesday
Grand Theft Auto V,"Not bad, worth trying if you like this genre.",2024-01-14,0.2112,Positive,User_8866,1500,29,Recommended,45,2024,1,Q1,January,Sunday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-01-17,0.4151,Positive,User_4073,1545,33,Recommended,49,2024,1,Q1,January,Wednesday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-01-27,0.326,Positive,User_6621,428,46,Recommended,56,2024,1,Q1,January,Saturday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-01-08,0.2577,Positive,User_1140,866,24,Recommended,42,2024,1,Q1,January,Monday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-01-17,0.2024,Positive,User_9088,1662,36,Recommended,42,2024,1,Q1,January,Wednesday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-02-02,0.698,Positive,User_4135,652,40,Recommended,49,2024,2,Q1,February,Friday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-02-22,0.4804,Positive,User_4564,1339,39,Recommended,49,2024,2,Q1,February,Thursday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-02-13,0.3091,Positive,User_4374,1795,30,Recommended,56,2024,2,Q1,February,Tuesday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-02-13,0.313,Positive,User_3761,1276,36,Recommended,56,2024,2,Q1,February,Tuesday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-02-28,0.3995,Positive,User_4529,77,16,Recommended,49,2024,2,Q1,February,Wednesday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-02-17,0.6183,Positive,User_4698,252,38,Recommended,55,2024,2,Q1,February,Saturday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-02-27,0.4156,Positive,User_9904,98,14,Recommended,49,2024,2,Q1,February,Tuesday
Grand Theft Auto V,"Not bad, worth trying if you like this genre.",2024-02-15,0.2794,Positive,User_1425,1837,29,Recommended,45,2024,2,Q1,February,Thursday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-02-21,0.1627,Positive,User_7762,347,10,Recommended,42,2024,2,Q1,February,Wednesday
Grand Theft Auto V,"Pretty good game overall, has some nice features.",2024-02-27,0.1285,Positive,User_8755,855,2,Recommended,49,2024,2,Q1,February,Tuesday
Grand Theft Auto V,Decent gameplay but could use some improvements.,2024-02-05,0.0816,Neutral,User_6761,1138,24,Recommended,48,2024,2,Q1,February,Monday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-02-04,0.3892,Positive,User_4966,818,26,Recommended,55,2024,2,Q1,February,Sunday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-02-09,0.3187,Positive,User_1933,874,33,Recommended,49,2024,2,Q1,February,Friday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-02-22,0.2205,Positive,User_4000,892,6,Recommended,42,2024,2,Q1,February,Thursday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-02-26,0.2163,Positive,User_1722,1784,46,Recommended,42,2024,2,Q1,February,Monday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-02-19,0.3433,Positive,User_1005,220,1,Recommended,56,2024,2,Q1,February,Monday
Grand Theft Auto V,"Pretty good game overall, has some nice features.",2024-02-09,0.0784,Neutral,User_7449,1686,22,Recommended,49,2024,2,Q1,February,Friday
Grand Theft Auto V,"Great experience, highly recommend to all gamers!",2024-02-07,0.382,Positive,User_7358,1422,4,Recommended,49,2024,2,Q1,February,Wednesday
Grand Theft Auto V,"Great experience, highly recommend to all gamers!",2024-02-14,0.6126,Positive,User_6560,1425,42,Recommended,49,2024,2,Q1,February,Wednesday
Grand Theft Auto V,"Great experience, highly recommend to all gamers!",2024-02-12,0.3531,Positive,User_2459,1617,11,Recommended,49,2024,2,Q1,February,Monday
Grand Theft Auto V,"Meh, expected more from this game honestly.",2024-02-15,-0.0332,Neutral,User_1352,41,17,Not Recommended,43,2024,2,Q1,February,Thursday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-02-23,0.3915,Positive,User_9678,1371,35,Recommended,49,2024,2,Q1,February,Friday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-02-21,0.1001,Positive,User_8543,174,18,Recommended,42,2024,2,Q1,February,Wednesday
Grand Theft Auto V,Decent gameplay but could use some improvements.,2024-01-31,0.032,Neutral,User_3953,1643,24,Recommended,48,2024,1,Q1,January,Wednesday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-02-20,0.3712,Positive,User_7106,833,35,Recommended,56,2024,2,Q1,February,Tuesday
Grand Theft Auto V,Amazing game! Love the graphics and gameplay mechanics.,2024-01-31,0.336,Positive,User_2272,784,1,Recommended,55,2024,1,Q1,January,Wednesday
Grand Theft Auto V,"Good game but not exceptional, solid 7/10.",2024-02-15,0.1231,Positive,User_4781,1695,49,Recommended,42,2024,2,Q1,February,Thursday
Grand Theft Auto V,"Average game, has potential but needs work.",2024-02-11,-0.1556,Negative,User_5183,558,16,Not Recommended,43,2024,2,Q1,February,Sunday
Grand Theft Auto V,"Not bad, worth trying if you like this genre.",2024-03-05,0.2243,Positive,User_2566,53,44,Recommended,45,2024,3,Q1,March,Tuesday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-03-16,0.5281,Positive,User_4000,1542,5,Recommended,49,2024,3,Q1,March,Saturday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-03-21,0.3855,Positive,User_7880,1148,25,Recommended,49,2024,3,Q1,March,Thursday
Grand Theft Auto V,"Fantastic multiplayer experience, very addictive!",2024-03-12,0.3346,Positive,User_5789,1017,18,Recommended,49,2024,3,Q1,March,Tuesday
Grand Theft Auto V,"Excellent update, developers really listen to community.",2024-03-07,0.484,Positive,User_1499,390,33,Recommended,56,2024,3,Q1,March,Thursday
